q_idx,q_label,q_text,idx_1,label_1,sim_1,z_1,jacc_1,lenpen_1,bm25_1,mnn_1,score_1,idx_2,label_2,sim_2,z_2,jacc_2,lenpen_2,bm25_2,mnn_2,score_2,idx_3,label_3,sim_3,z_3,jacc_3,lenpen_3,bm25_3,mnn_3,score_3,idx_4,label_4,sim_4,z_4,jacc_4,lenpen_4,bm25_4,mnn_4,score_4,idx_5,label_5,sim_5,z_5,jacc_5,lenpen_5,bm25_5,mnn_5,score_5,idx_6,label_6,sim_6,z_6,jacc_6,lenpen_6,bm25_6,mnn_6,score_6,idx_7,label_7,sim_7,z_7,jacc_7,lenpen_7,bm25_7,mnn_7,score_7,idx_8,label_8,sim_8,z_8,jacc_8,lenpen_8,bm25_8,mnn_8,score_8,idx_9,label_9,sim_9,z_9,jacc_9,lenpen_9,bm25_9,mnn_9,score_9,idx_10,label_10,sim_10,z_10,jacc_10,lenpen_10,bm25_10,mnn_10,score_10
0,d52ebdd6c51c,train personnel on proper operational procedures,103,6680fc36f234,0.5565820932388306,2.8458666801452637,0.1111111119389534,0.0,0.42020984140568113,1,1.374851226574546,167,00c6f12023ab,0.5275501012802124,2.295557975769043,0.2857142984867096,0.11157175065711056,0.8065963084128944,0,1.2584878927969194,40,f64df278da5d,0.48651808500289917,1.5177862644195557,0.0,0.11157175065711056,0.0,1,0.8447524436696024,12,9251af4a3821,0.5538400411605835,2.7938902378082275,0.1111111119389534,0.0,0.42020984140568113,1,1.3597135690513908,43,61355ce7e829,0.4789596199989319,1.3745137453079224,0.1428571492433548,0.2554127452163465,0.5052523093092118,1,0.9465163388942509,151,506120811a05,0.5089153051376343,1.9423309564590454,0.1428571492433548,0.2554127452163465,0.35035564487217496,0,1.0067830733197427,62,c6d9ce80244c,0.46080827713012695,1.0304505825042725,0.20000000298023224,0.1682360897391828,0.6090768487392924,1,0.8856091172402791,81,e9ce432833f3,0.4619191884994507,1.0515081882476807,0.1111111119389534,0.0,0.2913848927649772,0,0.7571704640846968,41,babe1d93de49,0.4618249237537384,1.049721360206604,0.1666666716337204,0.45814521593713003,0.562135019628792,1,0.8494220019103517,37,78a6d412d86e,0.4237116575241089,0.3272751271724701,0.2222222238779068,0.09116076173031373,1.0,0,0.7767605205459952
1,06d678da6c8d,prepare procedural documents,77,9b108680399f,0.819359302520752,3.840245246887207,0.5,0.0,1.0,1,1.5000000014901163,198,edb3d68bc36f,0.44628503918647766,0.35053202509880066,0.1428571492433548,0.2554127452163465,0.5866964104389011,1,0.543603768912588,121,66497e9d2189,0.558461606502533,1.399824619293213,0.1428571492433548,0.2554127452163465,0.3480953704871541,1,0.7179661913023765,30,c6a87cc5d35e,0.6457241773605347,2.2160732746124268,0.20000000298023224,0.0,0.4185432430857448,1,0.9612299837533544,17,e1dbddbff402,0.4714244604110718,0.585684597492218,0.1666666716337204,0.14384099455923594,0.38008251264002774,1,0.538726331341091,95,7c80e08ee743,0.7089164853096008,2.8071701526641846,0.5,0.0,1.0,1,1.2615937903523446,61,dc17b84d2d6b,0.5497415661811829,1.3182579278945923,0.1428571492433548,0.2554127452163465,0.4835877978296777,1,0.7453427910291391,153,8594b6595861,0.4715026617050171,0.5864160656929016,0.1428571492433548,0.2554127452163465,0.3480953704871541,1,0.5180639548407372,119,b729f6985724,0.4433111548423767,0.3227144777774811,0.0,0.2554127452163465,0.0,0,0.2889105764290833,15,c5e6a1a8c44d,0.5856031179428101,1.6537045240402222,0.1666666716337204,0.14384099455923594,0.38008251264002774,1,0.8001345336912308
2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",29,ef7349785e11,0.6829652786254883,4.204921245574951,0.1818181872367859,0.4054650386637325,0.5410330217665478,1,1.362451425245258,81,e9ce432833f3,0.5941545963287354,2.5265984535217285,0.1666666716337204,0.29389328800662196,0.6661069603241577,1,1.053911964951629,63,50171927f859,0.5418137311935425,1.537473440170288,0.06666667014360428,0.12565719826743915,0.16216015645362905,1,0.6883688327233166,51,6385c0e2eb2e,0.5469141602516174,1.6338601112365723,0.27272728085517883,0.29389328800662196,1.0,1,0.9648194705019157,156,ae5e42c6c3d0,0.47879117727279663,0.34648841619491577,0.0833333358168602,0.4054650386637325,0.30614161182113425,1,0.4453163767414083,98,207462e43a8e,0.5386874675750732,1.4783940315246582,0.06666667014360428,0.12565719826743915,0.15907974871851754,1,0.6741680643670521,157,018f6a0e7f9a,0.47427842020988464,0.2612074315547943,0.125,0.0,0.36036418183651636,1,0.48376969626945726,102,f2c8cd5b27ab,0.511000394821167,0.9551704525947571,0.07692307978868484,0.29389328800662196,0.2803772187470784,1,0.5827776946875998,9,3cdbc3929112,0.5499680638313293,1.6915720701217651,0.0833333358168602,0.4054650386637325,0.20293416593281158,1,0.707121839467355,99,78b76b55f875,0.4997016191482544,0.7416489124298096,0.0833333358168602,0.4054650386637325,0.3341692546148913,0,0.492651773358618
3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,62,c6d9ce80244c,0.7960438132286072,4.7248969078063965,0.27272728085517883,0.0,0.99530758268517,1,1.5438122096897027,15,c5e6a1a8c44d,0.6474781632423401,2.395319938659668,0.2222222238779068,0.27980784039629336,0.8812522236029512,1,1.0183069786054635,145,7809c19536e4,0.5276697874069214,0.516670286655426,0.27272728085517883,0.0,1.0,1,0.707959757745266,184,389dd43f303d,0.582982063293457,1.3839918375015259,0.2222222238779068,0.27980784039629336,0.7213795363593288,1,0.7593085019073424,84,c6940290ea74,0.566807746887207,1.1303712129592896,0.09090909361839294,0.1682360897391828,0.28498807470557874,0,0.5266706689423862,186,4c7ceb754866,0.5847064256668091,1.411030650138855,0.20000000298023224,0.1682360897391828,0.6227890661610791,1,0.7432730685617318,44,2d4009710863,0.5504555702209473,0.8739616870880127,0.20000000298023224,0.1682360897391828,0.5983085886151066,1,0.6264635705883985,83,4ffdd533affb,0.5050607323646545,0.16214999556541443,0.10000000149011612,0.27980784039629336,0.45208944765912534,1,0.4248157189763802,38,a3c08ed1a115,0.5343462228775024,0.6213598251342773,0.0833333358168602,0.07707532800886907,0.485764528545711,1,0.5519772942104806,153,8594b6595861,0.5290286540985107,0.537977933883667,0.09090909361839294,0.1682360897391828,0.33780099145550035,1,0.47351810248953785
4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",199,0d99df7b9f80,0.6723760366439819,3.8699700832366943,0.1818181872367859,0.07707532800886907,0.8768824657917131,1,1.5128377017195522,142,c71cb5036aef,0.6124974489212036,2.7367825508117676,0.1666666716337204,0.0,1.0,1,1.3054010212421419,27,88a991273442,0.5350396633148193,1.2709132432937622,0.10000000149011612,0.27980784039629336,0.5542711270971936,1,0.7899319389446593,63,50171927f859,0.5081782937049866,0.762568473815918,0.07692307978868484,0.0,0.35121644979786815,0,0.5800822367879269,103,6680fc36f234,0.545594334602356,1.4706577062606812,0.09090909361839294,0.1682360897391828,0.29240259438360094,1,0.7569702564520809,168,ab35d13698b5,0.5175085067749023,0.9391404390335083,0.0,0.07707532800886907,0.0,1,0.5472592998965046,198,edb3d68bc36f,0.5062079429626465,0.7252800464630127,0.09090909361839294,0.1682360897391828,0.29240259438360094,1,0.5828855111045811,17,e1dbddbff402,0.5531355142593384,1.6133726835250854,0.0,0.27980784039629336,0.0,1,0.6868772517036073,61,dc17b84d2d6b,0.5062969923019409,0.7269653081893921,0.09090909361839294,0.1682360897391828,0.29240259438360094,1,0.5832791029257748,183,ff9c96c6d776,0.47588950395584106,0.15151111781597137,0.0833333358168602,0.07707532800886907,0.26970467609811594,1,0.4504539367473292
5,abdac161e57b,design medical devices or appliances,70,d5bb4574fc4d,0.6429274082183838,3.8171498775482178,0.125,0.11157175065711056,0.4243632379262217,1,1.3623699552282342,162,957f012e4031,0.5005135536193848,1.4889979362487793,0.1666666716337204,0.14384099455923594,1.0,1,1.0077556152023368,155,f6d7dbe3f71e,0.48250168561935425,1.1945436000823975,0.1666666716337204,0.14384099455923594,0.5102462741731951,1,0.7674724737234181,209,2ac9980eb5e6,0.4246103763580322,0.2481486201286316,0.1111111119389534,0.2027325123874243,0.3914217993657387,0,0.45180542684906916,75,f634ee56b726,0.5476981401443481,2.260361671447754,0.1666666716337204,0.14384099455923594,0.5102462741731951,1,1.0167546102829044,60,90e3d91fbf4d,0.5360919237136841,2.0706257820129395,0.1111111119389534,0.2027325123874243,0.3914217993657387,1,0.9321206159126182,68,7a9450b42a26,0.40433311462402344,-0.08333982527256012,0.1428571492433548,0.0,0.46335877870863124,0,0.41760259035598146,127,3d77dabe7560,0.44932588934898376,0.6521926522254944,0.1428571492433548,0.0,0.46335877870863124,1,0.6403370520807397,63,50171927f859,0.5116561651229858,1.6711549758911133,0.10000000149011612,0.27980784039629336,0.36322616127583385,0,0.7714895328831203,189,a49d5a99c1d7,0.49260184168815613,1.3596588373184204,0.0,0.0,0.0,0,0.608800008893013
6,75e527217c38,research engineering aspects of biological or chemical processes,204,62b52b411f3a,0.6710986495018005,3.3051249980926514,0.25,0.2027325123874243,0.7370548607343586,1,1.4376959559787474,59,da6e8742f6bf,0.5201594829559326,1.5137938261032104,0.25,0.2027325123874243,0.6211695670957962,1,0.9266621208115091,206,c32f9f13a109,0.6400746703147888,2.9369356632232666,0.375,0.09116076173031373,1.0,1,1.4212850940807225,157,018f6a0e7f9a,0.49410170316696167,1.204542636871338,0.1538461595773697,0.20273252627630822,0.4653176280529234,1,0.8008975363195965,181,49ccfbfcfc0a,0.5331571698188782,1.6680490970611572,0.1111111119389534,0.2027325123874243,0.47072232479609577,1,0.9319113642954552,126,ebdb003908ef,0.4553804397583008,0.7450024485588074,0.2222222238779068,0.09116076173031373,0.6219592058133134,1,0.7384881779351262,209,2ac9980eb5e6,0.5350152254104614,1.6901003122329712,0.09090909361839294,0.0,0.24906489358216158,1,0.8830860618457632,10,365ec2897755,0.45319584012031555,0.7190758585929871,0.10000000149011612,0.09116076173031373,0.3519334053455243,0,0.5971442661676821,214,fc824bfe7bf0,0.511542558670044,1.4115289449691772,0.10000000149011612,0.09116076173031373,0.4049996907988265,1,0.852327203651392,185,7b03e0901b8c,0.4081783890724182,0.18481312692165375,0.10000000149011612,0.09116076173031373,0.2988671198922223,0,0.4345922432826756
7,bfcc3cdee21d,devise research or testing protocols,158,16ac0e74dbe1,0.46842658519744873,2.8451712131500244,0.0,0.0,0.0,1,1.2500000029802323,27,88a991273442,0.38420164585113525,1.2251425981521606,0.0,0.0,0.0,0,0.7086668014526367,209,2ac9980eb5e6,0.38089922070503235,1.1616219282150269,0.1111111119389534,0.2027325123874243,0.6149755153908953,0,0.8716033029373813,108,3f3251058257,0.41044819355010986,1.7299830913543701,0.0,0.11157175065711056,0.0,1,0.9006210693104716,124,3b11edaeeba4,0.45295989513397217,2.5476763248443604,0.0,0.11157175065711056,0.0,0,1.0986166098101586,134,469df54e4928,0.39986705780029297,1.5264596939086914,0.0,0.4054650386637325,0.0,0,0.7595057366245401,56,269bfa3db5c6,0.43609917163848877,2.223367929458618,0.0,0.11157175065711056,0.0,0,1.0002581425888986,213,f1b4c19341de,0.3042653203010559,-0.3123965859413147,0.1111111119389534,0.2027325123874243,0.9223744292237441,0,0.5404213582654336,188,be19a52818cf,0.2771843671798706,-0.8332865238189697,0.125,0.11157175065711056,1.0,0,0.42145761371986573,163,3ac212a9f7c3,0.3333401679992676,0.24684497714042664,0.0,0.11157175065711056,0.0,0,0.40080491685704894
8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,148,253c9a1feb09,0.7081685066223145,3.125727653503418,0.0714285746216774,0.34657354027998,0.3971492778525809,1,1.3400591827664183,175,825fff3275ff,0.5911890268325806,1.8199352025985718,0.0714285746216774,0.34657354027998,0.2791607921593588,1,0.9146359535193349,9,3cdbc3929112,0.5216326713562012,1.0435069799423218,0.27272728085517883,0.45814529093709055,1.0,1,0.907907368210349,72,91e3b64a6f04,0.6717733144760132,2.719463586807251,0.0625,0.1783374505407972,0.3399328564670396,1,1.2189513529893372,174,003763627ff4,0.5783514976501465,1.6766352653503418,0.06666667014360428,0.25541277854966626,0.20334964494839133,1,0.8556733629345341,176,62eda05f366c,0.6693475842475891,2.6923861503601074,0.07692307978868484,0.45814529093709055,0.43364407635795327,1,1.2132176111411341,173,49c0d2367c5d,0.4715401232242584,0.4843449592590332,0.0,0.34657354027998,0.0,0,0.37896080824636263,159,3319e1abdfb1,0.6484930515289307,2.4595956802368164,0.0714285746216774,0.34657354027998,0.3971492778525809,1,1.1441019989285277,48,23ca56c5d573,0.5119551420211792,0.9354807734489441,0.1666666716337204,0.45814529093709055,0.6626296285525629,1,0.7688140908858596,94,832ecabbf00a,0.6069350838661194,1.9957016706466675,0.0714285746216774,0.34657354027998,0.2791607921593588,1,0.9663415374493505
9,3cdbc3929112,develop technical methods or processes,48,23ca56c5d573,0.6518239974975586,2.5212059020996094,0.3333333432674408,0.0,1.0,1,1.5333333253860475,84,c6940290ea74,0.6072883605957031,1.7263312339782715,0.2857142984867096,0.11157175065711056,0.7852673921958094,1,1.210524950551497,182,8729852fc4b8,0.6385985016822815,2.285156488418579,0.25,0.2027325123874243,0.8447488584474884,1,1.4018734995913373,192,8562bf3caec4,0.6425156593322754,2.355070114135742,0.125,0.11157175065711056,0.3639750440568452,1,1.2883678221962258,59,da6e8742f6bf,0.6098557710647583,1.772154450416565,0.1428571492433548,0.0,0.5091386755288673,1,1.1619951657447578,57,c1933354ef21,0.567520022392273,1.0165433883666992,0.1666666716337204,0.14384099455923594,0.5946365814043407,1,0.9350009119609154,185,7b03e0901b8c,0.5957584977149963,1.520545482635498,0.125,0.11157175065711056,0.4662903711526754,1,1.058623266840861,195,6b483cafcca2,0.5836448669433594,1.3043407201766968,0.1428571492433548,0.0,0.5399943009509689,1,1.024383591654193,29,ef7349785e11,0.575043797492981,1.150828242301941,0.0,0.0,0.0,1,0.8046526044607163,8,04d0abdf0b41,0.5216326713562012,0.1975431740283966,0.27272728085517883,0.45814529093709055,0.9727897385813257,1,0.7692939332320339
